% Relation generated from XXXXXXL1 2.xls
@RELATION "XXXXXXL1 2"

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE status_pozyczki {odmowa, splacona, splacona_cz, windykacja, windykacja_sp}
@ATTRIBUTE kwota_kredytu NUMERIC
@ATTRIBUTE wiek NUMERIC
@ATTRIBUTE płeć {kobieta, mężczyzna}
@ATTRIBUTE rodzaj_źródła_dochodu NUMERIC
@ATTRIBUTE miesieczny_dochod_netto NUMERIC
@ATTRIBUTE ktore_rolowanie NUMERIC
@ATTRIBUTE okres_w_jakim_pobierał_dochód NUMERIC
@ATTRIBUTE okres_w_jakim_będzie_pobierał_dochód NUMERIC
@ATTRIBUTE opóźnienie_spłaty NUMERIC

@DATA
576,splacona_cz,330.68,35.0,kobieta,11.0,2709.34,3.0,179.0,48.0,0.0
577,splacona_cz,400.0,64.0,kobieta,13.0,1015.0,3.0,107.0,48.0,2.0
578,splacona_cz,200.0,53.0,kobieta,12.0,984.34,2.0,16.0,4.0,0.0
579,splacona_cz,300.0,78.0,kobieta,13.0,1239.98,0.0,253.0,48.0,0.0
580,splacona_cz,400.0,62.0,kobieta,13.0,1200.29,0.0,20.0,48.0,0.0
581,odmowa,500.0,39.0,kobieta,11.0,1183.0,0.0,15.0,48.0,0.0
582,splacona,200.0,64.0,kobieta,13.0,2113.24,2.0,59.0,48.0,0.0
583,splacona_cz,600.0,30.0,mężczyzna,11.0,2700.0,3.0,62.0,48.0,0.0
584,splacona,400.0,58.0,kobieta,13.0,1454.91,2.0,40.0,48.0,0.0
585,splacona_cz,200.0,70.0,kobieta,13.0,907.0,1.0,232.0,48.0,1.0
586,windykacja_sp,300.0,73.0,mężczyzna,13.0,1457.0,2.0,77.0,48.0,293.0
587,splacona,400.0,53.0,kobieta,11.0,1300.0,0.0,32.0,48.0,12.0
588,splacona_cz,400.0,44.0,mężczyzna,12.0,1963.88,2.0,4.0,1.0,0.0
589,splacona_cz,500.0,49.0,kobieta,11.0,1800.0,3.0,51.0,48.0,2.0
590,odmowa,500.0,53.0,kobieta,12.0,1356.0,0.0,84.0,4.0,0.0
591,splacona_cz,281.29,60.0,kobieta,11.0,1906.42,1.0,210.0,48.0,0.0
592,odmowa,300.0,24.0,kobieta,11.0,1300.0,0.0,21.0,48.0,0.0
593,splacona_cz,500.0,56.0,mężczyzna,13.0,1900.0,3.0,148.0,48.0,0.0
594,splacona_cz,600.0,61.0,kobieta,13.0,1050.0,3.0,137.0,48.0,0.0
595,splacona_cz,498.26,35.0,kobieta,98.0,4000.0,3.0,17.0,48.0,2.0
596,splacona_cz,900.0,61.0,kobieta,13.0,1820.0,3.0,67.0,48.0,1.0
597,windykacja_sp,300.0,43.0,kobieta,99.0,645.31,0.0,9.0,3.0,418.0
598,splacona,300.0,61.0,kobieta,13.0,1399.99,1.0,13.0,48.0,1.0
599,splacona,400.0,67.0,kobieta,13.0,1085.0,3.0,164.0,48.0,0.0
600,splacona_cz,400.0,56.0,kobieta,11.0,1730.13,1.0,191.0,48.0,0.0
601,splacona,300.0,59.0,kobieta,13.0,1650.0,0.0,113.0,48.0,0.0
602,odmowa,300.0,35.0,mężczyzna,12.0,1457.0,0.0,5.0,2.0,0.0
603,splacona,200.0,57.0,mężczyzna,11.0,1500.0,2.0,393.0,48.0,294.0
604,splacona,300.0,63.0,mężczyzna,11.0,1660.0,0.0,48.0,48.0,6.0
605,splacona_cz,200.0,71.0,kobieta,13.0,722.05,2.0,195.0,48.0,0.0
606,splacona,799.85,33.0,kobieta,11.0,2050.0,1.0,27.0,48.0,11.0
607,windykacja_sp,200.0,54.0,mężczyzna,12.0,988.0,0.0,7.0,5.0,271.0
608,splacona_cz,200.0,26.0,mężczyzna,12.0,1100.0,0.0,31.0,28.0,0.0
609,splacona_cz,600.0,43.0,kobieta,11.0,1443.0,3.0,32.0,48.0,1.0
610,splacona_cz,200.0,27.0,mężczyzna,17.0,728.0,3.0,98.0,32.0,0.0
611,splacona_cz,300.0,54.0,mężczyzna,11.0,2100.0,0.0,36.0,48.0,3.0
612,splacona,400.0,61.0,mężczyzna,13.0,1503.0,2.0,164.0,48.0,13.0
613,splacona_cz,500.0,61.0,kobieta,13.0,1362.0,3.0,54.0,48.0,7.0
614,splacona_cz,300.0,58.0,kobieta,13.0,1244.77,3.0,37.0,48.0,1.0
615,splacona_cz,200.0,51.0,kobieta,11.0,932.34,3.0,393.0,48.0,0.0
616,splacona_cz,300.0,28.0,kobieta,11.0,901.0,2.0,38.0,48.0,0.0
617,splacona_cz,200.0,56.0,kobieta,17.0,1100.0,1.0,25.0,8.0,0.0
618,splacona,667.26,65.0,mężczyzna,13.0,3040.0,3.0,199.0,48.0,11.0
619,splacona_cz,500.0,37.0,kobieta,11.0,2700.0,3.0,119.0,48.0,0.0
620,splacona_cz,500.0,32.0,kobieta,11.0,3100.0,3.0,119.0,48.0,0.0
621,windykacja,299.97,44.0,mężczyzna,11.0,3217.0,1.0,268.0,48.0,5330.0
622,splacona,300.0,65.0,kobieta,13.0,1125.0,1.0,123.0,48.0,0.0
623,splacona_cz,300.0,66.0,mężczyzna,13.0,2110.0,3.0,99.0,48.0,0.0
624,splacona_cz,300.0,70.0,kobieta,13.0,865.0,3.0,126.0,48.0,3.0
625,splacona_cz,300.0,26.0,kobieta,12.0,1300.0,2.0,6.0,6.0,0.0
626,splacona_cz,400.0,53.0,kobieta,16.0,1362.0,3.0,27.0,48.0,0.0
627,splacona_cz,300.0,22.0,kobieta,12.0,1500.0,2.0,2.0,0.0,0.0
628,splacona_cz,392.14,63.0,kobieta,13.0,1668.0,3.0,89.0,48.0,2.0
629,splacona_cz,200.0,57.0,kobieta,11.0,983.97,1.0,76.0,48.0,4.0
630,splacona_cz,200.0,31.0,kobieta,12.0,980.0,3.0,8.0,2.0,3.0
631,splacona_cz,500.0,36.0,kobieta,11.0,1700.0,2.0,195.0,48.0,3.0
632,windykacja_sp,600.0,69.0,mężczyzna,13.0,2015.55,1.0,109.0,48.0,429.0
633,splacona,200.0,65.0,mężczyzna,13.0,1217.0,0.0,49.0,48.0,0.0
634,splacona,200.0,57.0,mężczyzna,13.0,819.0,1.0,55.0,48.0,0.0
635,windykacja,200.0,64.0,mężczyzna,16.0,650.77,0.0,46.0,48.0,5329.0
636,splacona_cz,600.0,51.0,mężczyzna,12.0,2673.17,3.0,110.0,48.0,13.0
637,splacona_cz,231.29,60.0,kobieta,13.0,1107.0,1.0,13.0,48.0,2.0
638,splacona_cz,1000.0,69.0,kobieta,13.0,2291.0,0.0,69.0,48.0,9.0
639,splacona,600.0,59.0,kobieta,13.0,1400.0,3.0,244.0,48.0,0.0
640,splacona_cz,300.0,57.0,kobieta,16.0,634.64,2.0,134.0,48.0,2.0
641,splacona_cz,300.0,46.0,kobieta,98.0,911.0,3.0,96.0,48.0,2.0
642,splacona_cz,300.0,49.0,kobieta,11.0,992.84,3.0,119.0,48.0,3.0
643,splacona_cz,300.0,30.0,mężczyzna,11.0,1000.0,3.0,55.0,48.0,2.0
644,splacona_cz,450.0,68.0,mężczyzna,13.0,2000.0,3.0,43.0,48.0,5.0
645,splacona,300.0,74.0,mężczyzna,13.0,1180.0,0.0,138.0,48.0,0.0
646,windykacja_sp,400.0,65.0,kobieta,13.0,1175.0,1.0,113.0,48.0,276.0
647,splacona_cz,500.0,60.0,mężczyzna,11.0,2100.0,2.0,185.0,48.0,1.0
648,splacona,200.0,37.0,kobieta,12.0,1382.0,2.0,19.0,4.0,0.0
649,splacona_cz,300.0,55.0,kobieta,16.0,1072.89,3.0,120.0,48.0,0.0
650,splacona,200.0,41.0,kobieta,11.0,1037.34,3.0,60.0,48.0,23.0
651,splacona_cz,300.0,47.0,kobieta,98.0,2200.0,3.0,23.0,48.0,0.0
652,odmowa,500.0,56.0,mężczyzna,11.0,1896.86,0.0,136.0,48.0,0.0
653,splacona_cz,200.0,47.0,kobieta,11.0,1493.98,2.0,359.0,48.0,0.0
654,windykacja,400.0,66.0,kobieta,13.0,1062.0,0.0,160.0,48.0,5327.0
655,splacona_cz,1000.0,60.0,kobieta,11.0,2670.0,3.0,86.0,48.0,11.0
656,splacona_cz,200.0,53.0,kobieta,99.0,1100.0,0.0,50.0,0.0,0.0
657,splacona_cz,376.37,61.0,mężczyzna,13.0,1500.0,3.0,21.0,48.0,1.0
658,windykacja,600.0,64.0,mężczyzna,13.0,3100.0,0.0,136.0,48.0,5327.0
659,odmowa,200.0,21.0,mężczyzna,98.0,690.0,0.0,6.0,48.0,0.0
660,splacona_cz,246.83,45.0,kobieta,11.0,1344.9,2.0,44.0,48.0,7.0
661,odmowa,300.0,58.0,mężczyzna,98.0,583.0,0.0,111.0,48.0,0.0
662,splacona_cz,200.0,50.0,mężczyzna,16.0,1045.0,2.0,197.0,48.0,0.0
663,splacona_cz,500.0,58.0,kobieta,13.0,720.0,0.0,230.0,48.0,2.0
664,splacona,250.0,70.0,kobieta,13.0,1016.0,1.0,187.0,48.0,0.0
665,splacona_cz,200.0,31.0,kobieta,12.0,1032.34,3.0,3.0,8.0,6.0
666,splacona_cz,200.0,48.0,kobieta,11.0,967.64,2.0,317.0,48.0,2.0
667,splacona,600.0,39.0,kobieta,11.0,1800.0,2.0,50.0,48.0,13.0
668,splacona_cz,800.0,56.0,kobieta,13.0,580.0,3.0,117.0,48.0,3.0
669,odmowa,400.0,18.0,mężczyzna,12.0,1224.0,0.0,3.0,1.0,0.0
670,odmowa,300.0,37.0,mężczyzna,11.0,3619.0,0.0,39.0,48.0,0.0
671,odmowa,200.0,23.0,kobieta,16.0,436.0,0.0,12.0,48.0,0.0
672,splacona_cz,296.54,46.0,kobieta,12.0,1032.0,3.0,36.0,4.0,1.0
673,splacona_cz,400.0,50.0,kobieta,11.0,1577.42,0.0,203.0,48.0,3.0
674,splacona_cz,400.0,60.0,kobieta,16.0,1411.0,0.0,64.0,48.0,5.0
675,splacona_cz,200.0,55.0,mężczyzna,11.0,1460.17,0.0,59.0,48.0,1.0
676,splacona_cz,500.0,61.0,mężczyzna,11.0,2250.05,1.0,174.0,48.0,11.0
677,splacona_cz,700.0,61.0,kobieta,13.0,2066.0,3.0,127.0,48.0,2.0
678,splacona_cz,600.0,51.0,kobieta,11.0,3200.0,3.0,52.0,48.0,2.0
679,splacona_cz,300.0,59.0,kobieta,13.0,1658.0,3.0,27.0,48.0,4.0
680,splacona_cz,300.0,52.0,kobieta,11.0,1400.0,3.0,159.0,48.0,0.0
681,splacona_cz,400.0,34.0,kobieta,11.0,980.11,0.0,43.0,48.0,0.0
682,splacona_cz,500.0,62.0,kobieta,13.0,1900.0,3.0,86.0,48.0,1.0
683,splacona_cz,400.0,68.0,kobieta,16.0,980.0,3.0,129.0,48.0,1.0
684,odmowa,300.0,24.0,mężczyzna,12.0,1138.0,0.0,0.0,24.0,0.0
685,splacona_cz,600.0,33.0,kobieta,12.0,1540.0,0.0,37.0,2.0,0.0
686,splacona_cz,235.97,65.0,mężczyzna,12.0,1100.0,3.0,20.0,16.0,7.0
687,odmowa,200.0,74.0,mężczyzna,16.0,2600.0,0.0,439.0,48.0,0.0
688,splacona,600.0,56.0,mężczyzna,11.0,3335.0,3.0,431.0,48.0,1.0
689,splacona_cz,400.0,67.0,kobieta,13.0,815.0,0.0,142.0,48.0,0.0
690,splacona_cz,200.0,71.0,kobieta,13.0,1185.33,3.0,222.0,48.0,4.0
691,splacona,200.0,52.0,mężczyzna,12.0,1210.0,0.0,5.0,4.0,10.0
692,splacona_cz,200.0,53.0,kobieta,16.0,749.28,3.0,63.0,48.0,0.0
693,odmowa,1000.0,50.0,mężczyzna,98.0,583.0,0.0,135.0,48.0,0.0
694,splacona_cz,670.0,63.0,kobieta,13.0,930.0,0.0,92.0,48.0,7.0
695,windykacja_sp,300.0,58.0,mężczyzna,16.0,1528.0,1.0,373.0,48.0,312.0
696,splacona_cz,350.0,56.0,kobieta,17.0,547.89,0.0,54.0,4.0,6.0
697,splacona_cz,300.0,71.0,mężczyzna,13.0,1426.0,3.0,75.0,48.0,0.0
698,splacona,200.0,66.0,kobieta,13.0,1031.0,1.0,119.0,48.0,0.0
699,splacona_cz,400.0,64.0,kobieta,13.0,840.0,1.0,111.0,48.0,7.0
700,splacona_cz,300.0,45.0,mężczyzna,12.0,670.0,3.0,7.0,4.0,1.0
701,splacona_cz,800.0,62.0,kobieta,13.0,3700.0,3.0,25.0,48.0,0.0
702,splacona_cz,300.0,63.0,kobieta,13.0,1100.0,0.0,103.0,48.0,0.0
703,splacona_cz,400.0,65.0,mężczyzna,16.0,1473.04,0.0,164.0,48.0,0.0
704,splacona_cz,350.0,78.0,mężczyzna,13.0,1519.0,0.0,253.0,48.0,0.0
705,splacona_cz,200.0,37.0,kobieta,12.0,599.03,2.0,18.0,0.0,2.0
706,splacona_cz,200.0,56.0,kobieta,98.0,980.0,2.0,9.0,48.0,0.0
707,splacona_cz,200.0,74.0,kobieta,13.0,1026.0,3.0,246.0,48.0,2.0
708,splacona_cz,218.32,61.0,kobieta,13.0,975.0,3.0,26.0,48.0,3.0
709,splacona_cz,393.99,59.0,mężczyzna,11.0,2947.0,3.0,52.0,48.0,0.0
710,odmowa,1000.0,26.0,mężczyzna,11.0,3200.0,0.0,3.0,48.0,0.0
711,splacona,694.0,38.0,kobieta,11.0,1900.0,3.0,207.0,48.0,12.0
712,splacona_cz,300.0,72.0,kobieta,13.0,2100.0,0.0,159.0,48.0,0.0
713,splacona_cz,800.0,35.0,mężczyzna,12.0,1500.0,0.0,32.0,3.0,4.0
714,splacona,300.0,66.0,mężczyzna,16.0,1151.0,0.0,360.0,48.0,0.0
715,splacona_cz,277.34,39.0,kobieta,11.0,1770.0,3.0,86.0,48.0,0.0
716,splacona_cz,700.0,61.0,kobieta,13.0,1977.0,1.0,54.0,48.0,3.0
717,splacona_cz,200.0,63.0,mężczyzna,13.0,1287.66,2.0,95.0,48.0,0.0
718,splacona_cz,300.0,46.0,kobieta,11.0,900.0,3.0,92.0,48.0,0.0
719,odmowa,500.0,56.0,kobieta,11.0,2251.79,0.0,254.0,48.0,0.0
720,splacona_cz,300.0,73.0,mężczyzna,13.0,960.0,3.0,139.0,48.0,1.0
721,odmowa,400.0,75.0,kobieta,13.0,1413.0,0.0,164.0,48.0,0.0
722,windykacja,300.0,27.0,mężczyzna,12.0,1800.0,0.0,34.0,27.0,5320.0
723,splacona,200.0,58.0,kobieta,13.0,1083.23,1.0,96.0,48.0,0.0
724,splacona_cz,800.0,55.0,kobieta,13.0,3440.0,3.0,50.0,48.0,1.0
725,splacona,427.09,43.0,mężczyzna,98.0,3178.0,3.0,200.0,48.0,11.0
726,splacona_cz,400.0,71.0,mężczyzna,13.0,1772.53,0.0,279.0,48.0,0.0
727,splacona_cz,200.0,68.0,kobieta,13.0,803.86,3.0,157.0,48.0,0.0
728,splacona_cz,300.0,60.0,kobieta,13.0,1026.0,3.0,54.0,48.0,23.0
729,splacona,297.69,63.0,kobieta,13.0,1014.0,1.0,182.0,48.0,11.0
730,splacona,400.0,63.0,mężczyzna,13.0,1193.65,2.0,8.0,48.0,0.0
731,splacona_cz,285.97,38.0,kobieta,98.0,1200.0,3.0,45.0,48.0,0.0
732,splacona_cz,328.32,50.0,kobieta,12.0,1000.0,3.0,31.0,3.0,0.0
733,splacona_cz,328.0,60.0,mężczyzna,12.0,1000.0,3.0,11.0,3.0,0.0
734,splacona_cz,200.0,54.0,kobieta,11.0,1400.0,3.0,116.0,48.0,0.0
735,windykacja,200.0,18.0,mężczyzna,12.0,1286.0,0.0,1.0,1.0,5320.0
736,splacona_cz,600.0,29.0,mężczyzna,12.0,1300.0,3.0,26.0,15.0,4.0
737,splacona_cz,300.0,54.0,mężczyzna,17.0,798.8,3.0,148.0,2.0,4.0
738,splacona_cz,300.0,63.0,kobieta,13.0,917.0,1.0,75.0,48.0,2.0
739,splacona,377.69,40.0,kobieta,11.0,1087.0,2.0,237.0,48.0,18.0
740,splacona_cz,500.0,38.0,mężczyzna,11.0,2470.0,0.0,65.0,48.0,3.0
741,splacona,200.0,63.0,mężczyzna,13.0,1538.0,3.0,100.0,48.0,8.0
742,splacona_cz,300.0,39.0,mężczyzna,11.0,1300.0,3.0,44.0,48.0,0.0
743,splacona_cz,200.0,60.0,kobieta,13.0,1635.0,3.0,119.0,48.0,1.0
744,splacona_cz,300.0,42.0,kobieta,99.0,2290.55,0.0,17.0,3.0,0.0
745,odmowa,600.0,41.0,mężczyzna,11.0,1386.0,0.0,16.0,48.0,0.0
746,splacona,200.0,79.0,kobieta,13.0,1167.94,0.0,368.0,48.0,0.0
747,splacona_cz,400.0,63.0,kobieta,13.0,1233.0,2.0,122.0,48.0,0.0
748,splacona,500.0,64.0,mężczyzna,13.0,1530.0,0.0,34.0,48.0,0.0
749,odmowa,800.0,31.0,mężczyzna,11.0,2983.0,0.0,87.0,48.0,0.0
750,splacona_cz,400.0,62.0,mężczyzna,16.0,1313.41,3.0,27.0,48.0,0.0
751,splacona,300.0,59.0,mężczyzna,13.0,3900.0,0.0,113.0,48.0,1.0
752,splacona,521.49,62.0,kobieta,13.0,1525.46,3.0,35.0,48.0,2.0
753,splacona_cz,200.0,62.0,mężczyzna,13.0,1162.0,3.0,220.0,48.0,0.0
754,windykacja,250.0,62.0,mężczyzna,99.0,685.0,3.0,4.0,0.0,5318.0
755,splacona_cz,500.0,70.0,kobieta,13.0,1200.0,3.0,118.0,48.0,1.0
756,splacona_cz,200.0,58.0,kobieta,16.0,634.0,2.0,50.0,48.0,0.0
757,splacona_cz,800.0,55.0,kobieta,16.0,2300.0,4.0,62.0,48.0,0.0
758,splacona_cz,300.0,39.0,kobieta,12.0,1027.0,3.0,8.0,48.0,3.0
759,splacona,262.81,61.0,kobieta,13.0,5100.0,3.0,27.0,48.0,0.0
760,splacona_cz,400.0,54.0,kobieta,11.0,2800.0,3.0,59.0,48.0,0.0
761,splacona_cz,500.0,45.0,kobieta,11.0,3000.0,3.0,92.0,48.0,3.0
762,splacona_cz,500.0,62.0,kobieta,13.0,714.0,4.0,221.0,48.0,1.0
763,splacona_cz,1100.0,42.0,mężczyzna,11.0,2875.71,3.0,277.0,48.0,6.0
764,splacona_cz,600.0,68.0,kobieta,13.0,2120.0,3.0,118.0,48.0,0.0
765,splacona_cz,400.0,65.0,kobieta,13.0,1013.74,3.0,112.0,48.0,0.0
766,splacona,200.0,61.0,kobieta,13.0,984.0,2.0,10.0,48.0,1.0
767,splacona,400.0,60.0,kobieta,13.0,1425.0,1.0,78.0,48.0,0.0
768,splacona_cz,200.0,67.0,kobieta,13.0,720.19,1.0,92.0,48.0,4.0
769,splacona_cz,281.29,55.0,kobieta,12.0,1350.0,3.0,21.0,3.0,1.0
770,splacona_cz,500.0,73.0,kobieta,13.0,951.0,3.0,161.0,48.0,4.0
771,splacona,300.0,31.0,mężczyzna,98.0,2000.0,0.0,13.0,48.0,0.0
772,splacona_cz,400.0,58.0,kobieta,11.0,1500.0,2.0,84.0,48.0,0.0
773,splacona,700.0,33.0,kobieta,11.0,2200.0,0.0,36.0,48.0,0.0
774,splacona_cz,200.0,73.0,kobieta,13.0,866.46,0.0,194.0,48.0,0.0
775,splacona,473.0,33.0,kobieta,11.0,1400.0,0.0,100.0,48.0,0.0
776,odmowa,300.0,58.0,kobieta,13.0,1313.0,0.0,36.0,48.0,0.0
777,odmowa,300.0,23.0,kobieta,16.0,540.0,0.0,13.0,48.0,0.0
778,splacona,300.0,33.0,mężczyzna,11.0,2100.0,0.0,63.0,48.0,67.0
779,splacona,700.0,28.0,mężczyzna,12.0,1800.0,3.0,10.0,0.0,7.0
780,splacona_cz,300.0,55.0,kobieta,12.0,1009.34,2.0,28.0,39.0,0.0
781,splacona_cz,300.0,49.0,mężczyzna,12.0,1042.0,0.0,4.0,0.0,1.0
782,odmowa,300.0,41.0,mężczyzna,11.0,979.34,0.0,188.0,48.0,0.0
783,splacona_cz,200.0,66.0,kobieta,13.0,1428.55,3.0,136.0,48.0,4.0
784,splacona_cz,300.0,70.0,kobieta,13.0,1000.0,0.0,63.0,48.0,0.0
785,splacona_cz,400.0,40.0,kobieta,12.0,660.0,3.0,11.0,27.0,2.0
786,splacona_cz,200.0,75.0,kobieta,13.0,616.0,3.0,245.0,48.0,6.0
787,splacona_cz,496.83,31.0,kobieta,11.0,1600.0,3.0,13.0,48.0,4.0
788,splacona_cz,300.0,65.0,mężczyzna,13.0,1611.0,1.0,140.0,48.0,0.0
789,splacona_cz,367.31,61.0,kobieta,13.0,1684.0,3.0,19.0,48.0,3.0
790,splacona,200.0,58.0,kobieta,13.0,1500.0,3.0,45.0,48.0,3.0
791,odmowa,200.0,43.0,mężczyzna,13.0,974.0,0.0,82.0,48.0,0.0
792,splacona_cz,200.0,53.0,kobieta,16.0,1740.0,0.0,113.0,48.0,1.0
793,odmowa,500.0,46.0,kobieta,11.0,1037.0,0.0,39.0,48.0,0.0
794,splacona_cz,400.0,47.0,kobieta,11.0,3170.0,3.0,284.0,48.0,0.0
795,splacona_cz,700.0,65.0,kobieta,13.0,930.0,4.0,130.0,48.0,0.0
796,splacona_cz,426.66,47.0,mężczyzna,12.0,1574.45,2.0,30.0,5.0,0.0
797,splacona_cz,500.0,72.0,kobieta,13.0,640.0,0.0,138.0,48.0,1.0
798,splacona_cz,400.0,62.0,kobieta,13.0,1474.55,2.0,64.0,48.0,0.0
799,splacona_cz,600.0,47.0,kobieta,12.0,830.46,2.0,44.0,27.0,4.0
800,splacona_cz,357.31,40.0,mężczyzna,11.0,1261.98,3.0,35.0,48.0,0.0
801,splacona_cz,265.58,62.0,kobieta,13.0,1189.0,3.0,69.0,48.0,0.0
802,splacona_cz,350.0,61.0,mężczyzna,16.0,837.0,2.0,230.0,48.0,0.0
803,splacona_cz,900.0,58.0,kobieta,17.0,684.0,3.0,189.0,20.0,0.0
804,splacona_cz,200.0,75.0,kobieta,13.0,965.0,3.0,244.0,48.0,1.0
805,splacona_cz,200.0,57.0,kobieta,16.0,703.0,3.0,25.0,48.0,8.0
806,splacona,200.0,19.0,mężczyzna,99.0,750.0,3.0,3.0,2.0,0.0
807,splacona_cz,600.0,54.0,kobieta,12.0,1675.0,3.0,8.0,3.0,0.0
808,splacona_cz,400.0,54.0,kobieta,16.0,1045.6,4.0,11.0,48.0,0.0
809,splacona_cz,400.0,66.0,kobieta,13.0,1137.19,3.0,95.0,48.0,0.0
810,splacona_cz,300.0,35.0,kobieta,12.0,1200.0,3.0,8.0,6.0,0.0
811,splacona_cz,200.0,46.0,kobieta,12.0,990.34,2.0,55.0,17.0,2.0
812,splacona_cz,327.0,52.0,kobieta,11.0,2065.98,3.0,178.0,48.0,1.0
813,splacona,400.0,38.0,kobieta,11.0,800.51,0.0,19.0,48.0,11.0
814,splacona_cz,1000.0,47.0,kobieta,11.0,5800.0,3.0,53.0,48.0,0.0
815,splacona_cz,400.0,57.0,kobieta,13.0,1817.24,2.0,17.0,48.0,1.0
816,splacona_cz,300.0,77.0,kobieta,13.0,1239.0,3.0,269.0,48.0,0.0
817,splacona_cz,300.0,25.0,mężczyzna,12.0,1400.0,2.0,11.0,21.0,1.0
818,splacona,200.0,57.0,mężczyzna,16.0,763.38,3.0,210.0,48.0,46.0
819,splacona_cz,300.0,61.0,kobieta,13.0,997.0,3.0,78.0,48.0,2.0
820,splacona,515.96,58.0,kobieta,13.0,1801.41,0.0,37.0,48.0,9.0
821,windykacja,241.15,54.0,mężczyzna,12.0,1030.0,3.0,8.0,16.0,5313.0
822,splacona_cz,1000.0,57.0,mężczyzna,13.0,3600.0,2.0,85.0,48.0,1.0
823,splacona_cz,300.0,33.0,mężczyzna,11.0,1800.0,3.0,164.0,48.0,1.0
824,splacona,300.0,23.0,mężczyzna,11.0,1400.0,0.0,24.0,48.0,0.0
825,splacona,300.0,45.0,mężczyzna,11.0,2100.0,2.0,49.0,48.0,11.0
826,splacona_cz,500.0,60.0,kobieta,13.0,1212.0,3.0,53.0,48.0,1.0
827,splacona,700.0,75.0,mężczyzna,13.0,2098.0,3.0,196.0,48.0,211.0
828,splacona_cz,400.0,47.0,mężczyzna,12.0,600.0,4.0,8.0,19.0,0.0
829,splacona,200.0,49.0,mężczyzna,11.0,1400.0,3.0,13.0,48.0,0.0
830,splacona_cz,662.81,52.0,mężczyzna,11.0,3200.0,3.0,188.0,48.0,0.0
831,splacona_cz,500.0,60.0,kobieta,13.0,1000.0,3.0,67.0,48.0,0.0
832,splacona_cz,200.0,72.0,kobieta,13.0,730.0,2.0,560.0,48.0,1.0
833,splacona_cz,200.0,65.0,kobieta,13.0,802.83,3.0,200.0,48.0,0.0
834,splacona,369.53,72.0,kobieta,13.0,3541.9,1.0,126.0,48.0,24.0
835,splacona_cz,600.0,32.0,kobieta,11.0,1290.0,3.0,18.0,48.0,2.0
836,splacona_cz,300.0,60.0,mężczyzna,11.0,3000.0,4.0,211.0,48.0,2.0
837,splacona,400.0,43.0,mężczyzna,11.0,2284.23,1.0,299.0,48.0,2.0
838,splacona_cz,200.0,69.0,kobieta,16.0,959.6,3.0,114.0,48.0,0.0
839,splacona_cz,300.0,57.0,kobieta,11.0,1680.0,3.0,384.0,48.0,2.0
840,splacona,500.0,61.0,mężczyzna,11.0,1250.0,0.0,64.0,48.0,16.0
841,odmowa,200.0,60.0,kobieta,16.0,425.0,0.0,160.0,48.0,0.0
842,splacona_cz,800.0,60.0,mężczyzna,11.0,1000.0,3.0,62.0,48.0,3.0
843,splacona_cz,600.0,47.0,kobieta,11.0,1700.0,3.0,88.0,48.0,6.0
844,splacona_cz,409.15,65.0,kobieta,16.0,892.0,2.0,200.0,48.0,0.0
845,splacona_cz,294.37,52.0,kobieta,12.0,1050.0,2.0,33.0,3.0,0.0
846,splacona_cz,300.0,62.0,kobieta,13.0,1130.0,3.0,102.0,48.0,0.0
847,splacona_cz,300.4,56.0,kobieta,11.0,1172.2,3.0,36.0,48.0,0.0
848,splacona,600.0,41.0,kobieta,98.0,5000.0,2.0,83.0,48.0,5.0
849,splacona_cz,300.0,54.0,mężczyzna,11.0,1700.0,3.0,38.0,48.0,1.0
850,splacona_cz,300.0,57.0,kobieta,13.0,611.0,2.0,138.0,48.0,1.0
851,splacona_cz,500.0,53.0,mężczyzna,11.0,1320.0,3.0,341.0,48.0,0.0
852,splacona_cz,426.61,49.0,kobieta,11.0,2470.0,4.0,353.0,48.0,0.0
853,splacona_cz,200.0,57.0,mężczyzna,13.0,12220.0,2.0,70.0,48.0,4.0
854,splacona_cz,400.0,53.0,mężczyzna,11.0,4000.0,4.0,9.0,48.0,0.0
855,odmowa,200.0,69.0,kobieta,13.0,686.16,0.0,76.0,48.0,0.0
856,splacona_cz,300.0,64.0,kobieta,16.0,1132.0,0.0,96.0,48.0,1.0
857,splacona_cz,200.0,20.0,mężczyzna,17.0,985.0,4.0,12.0,1.0,0.0
858,splacona,717.02,64.0,mężczyzna,13.0,2010.0,2.0,137.0,48.0,0.0
859,splacona_cz,600.0,49.0,kobieta,11.0,2800.0,3.0,318.0,48.0,1.0
860,splacona_cz,500.0,70.0,kobieta,13.0,729.03,4.0,256.0,48.0,0.0
861,windykacja,1130.33,48.0,kobieta,12.0,1500.0,0.0,13.0,13.0,5310.0
862,windykacja,250.0,40.0,mężczyzna,12.0,700.0,3.0,8.0,15.0,5310.0
863,splacona_cz,200.0,29.0,mężczyzna,99.0,1393.85,2.0,4.0,0.0,6.0
864,splacona_cz,789.27,63.0,kobieta,13.0,860.0,0.0,79.0,48.0,1.0
865,odmowa,600.0,20.0,mężczyzna,11.0,1085.97,0.0,2.0,48.0,0.0
866,splacona_cz,300.0,46.0,mężczyzna,13.0,1688.82,2.0,98.0,48.0,7.0
